id,Longitude,Latitude,segment,structure_id,structure_code,pier_id,description,lines,GirderLength,FoundationType,NumberOfColumns,ColumnData,MinError,FailureMode
1426,-122.28897966402612,37.802637064620576,"[woak,12th]",as_14,oakwest_12th_aerial,p_034,aerial oakland west to 12th street,"[red,yellow,blue,green]",59.5,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 300.504, 'column_parameters': {'nd_params': {'a0': 5.0084, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.2684358375309344}, 'strength_stiffness': {'strength': 263656.16179330193, 'stiffness': 114477662.58480899, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [1.1585905757937225, 0.9873784512431458, 1.3893886869990388, 0.21156213199222268, 0.5057956113959091, 3.5940093144368817, 1.6492404904783133, 0.878260875805962, 0.012379769037962377, 9.316101077612409, 0.2156092310870244, 0.0073430831116111425, 5.703616065727645, -0.04073869509074435], 'min_error': 0.05853037684819941, 'failure_mode': 'Flexure'}]",0.05853037684819941,Flexure
1427,-122.28877272663111,37.8025913676446,"[woak,12th]",as_14,oakwest_12th_aerial,p_035,aerial oakland west to 12th street,"[red,yellow,blue,green]",77.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 72, 'nLongBars': 40, 'dLongBars': 2.25, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 336.612, 'column_parameters': {'nd_params': {'a0': 4.675166666666667, 'a1': 0.5859375, 'a2': 0.04261057744126781, 'a3': 0.1, 'a4': 0.2222222222222222, 'a5': 0.9451282376426943}, 'strength_stiffness': {'strength': 351350.35468923446, 'stiffness': 211917294.4067664, 'E': 3604.9965325919525, 'I': 1319167.3216129686}}, 'model_parameters': [0.949321138704203, 1.0043979853801204, 1.1637982746911395, 0.33486512945566754, 0.47742795884674455, 2.8310016106833684, 1.6790409204089727, 0.7939726386374434, 0.010531975136692292, 6.267518719781631, 0.40454633956567115, 0.011185787029756122, 5.579608852098012, 0.5791318417081156], 'min_error': 0.05774686162856424, 'failure_mode': 'Flexure'}]",0.05774686162856424,Flexure
1428,-122.28844968201281,37.80251780380316,"[woak,12th]",as_14,oakwest_12th_aerial,p_036,aerial oakland west to 12th street,"[red,yellow,blue,green]",82.5,piles,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 72, 'nLongBars': 40, 'dLongBars': 2.25, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 313.236, 'column_parameters': {'nd_params': {'a0': 4.3505, 'a1': 0.5859375, 'a2': 0.04261057744126781, 'a3': 0.1, 'a4': 0.2222222222222222, 'a5': 1.0156607360883891}, 'strength_stiffness': {'strength': 345932.79252123984, 'stiffness': 227732139.0416506, 'E': 3604.9965325919525, 'I': 1319167.3216129686}}, 'model_parameters': [0.9216648716381921, 1.0043334882698347, 1.1158573399322897, 0.3658303436277233, 0.4668397924961222, 2.981513381181126, 1.6347845392160505, 0.7889772647663105, 0.010736685550055976, 6.068330491976587, 0.40146950368595935, 0.011717655563715587, 5.5952833437677345, 0.5728422961090421], 'min_error': 0.05578575828812404, 'failure_mode': 'Flexure'}]",0.05578575828812404,Flexure
1429,-122.28820408962048,37.802460446658976,"[woak,12th]",as_14,oakwest_12th_aerial,p_037,aerial oakland west to 12th street,"[red,yellow,blue,green]",72.0,piles,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 314.09999999999997, 'column_parameters': {'nd_params': {'a0': 5.234999999999999, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.2135308593486023}, 'strength_stiffness': {'strength': 275585.0185663955, 'stiffness': 109522430.80988681, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [1.2086883397191848, 0.9873456637871134, 1.4282683258207982, 0.19196820331752434, 0.514776077025595, 3.4722755812953996, 1.6108133864597907, 0.8819830317379626, 0.012223784388034726, 9.492691131623562, 0.21833474792397511, 0.00685715251880881, 5.6890164804879415, -0.03939439846849217], 'min_error': 0.05999887632086621, 'failure_mode': 'Flexure'}]",0.05999887632086621,Flexure
1430,-122.28795619304233,37.80240399468797,"[woak,12th]",as_14,oakwest_12th_aerial,p_038,aerial oakland west to 12th street,"[red,yellow,blue,green]",73.0,piles,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 315.288, 'column_parameters': {'nd_params': {'a0': 5.2548, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.2089582950235844}, 'strength_stiffness': {'strength': 276627.3458572484, 'stiffness': 109109752.09137501, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [1.2128648760706975, 0.9873487129692593, 1.4314419273279815, 0.19024067345444176, 0.5155520341245371, 3.4623106747953964, 1.607563996293558, 0.8822957246945136, 0.012210576356919502, 9.507506794754569, 0.21853441841527668, 0.006819241797491755, 5.687861762100667, -0.039132088008204786], 'min_error': 0.06012316508944226, 'failure_mode': 'Flexure'}]",0.06012316508944226,Flexure
1431,-122.28770829684112,37.80234754219533,"[woak,12th]",as_14,oakwest_12th_aerial,p_039,aerial oakland west to 12th street,"[red,yellow,blue,green]",73.0,piles,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 297.624, 'column_parameters': {'nd_params': {'a0': 4.960400000000001, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.2807100332009378}, 'strength_stiffness': {'strength': 261129.3077548708, 'stiffness': 115585421.5969997, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [1.1475435361570654, 0.9874023229149925, 1.3805128390454422, 0.21564399923177135, 0.5038682961137474, 3.6217197652348423, 1.6578344328355687, 0.8774365213341516, 0.012414017708349732, 9.276925405366423, 0.21492175760480653, 0.007459036413178968, 5.707054883337163, -0.04060889397160718], 'min_error': 0.058207784308294284, 'failure_mode': 'Flexure'}]",0.058207784308294284,Flexure
1432,-122.28746040447739,37.8022910891286,"[woak,12th]",as_14,oakwest_12th_aerial,p_040,aerial oakland west to 12th street,"[red,yellow,blue,green]",69.5,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 294.59999999999997, 'column_parameters': {'nd_params': {'a0': 4.909999999999999, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.2938562217291105}, 'strength_stiffness': {'strength': 258476.11101451804, 'stiffness': 116771878.87775101, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [1.135856702220518, 0.9874341784133638, 1.3709364191976667, 0.21990416498789134, 0.501834584063562, 3.6515880057817798, 1.6668423103042065, 0.8765565469176094, 0.01245046297736173, 9.235076583448901, 0.21415572838352046, 0.007586010531588402, 5.7108045365348525, -0.0403062975769571], 'min_error': 0.057864438854130645, 'failure_mode': 'Flexure'}]",0.057864438854130645,Flexure
1433,-122.28723417436267,37.80223956744399,"[woak,12th]",as_14,oakwest_12th_aerial,p_041,aerial oakland west to 12th street,"[red,yellow,blue,green]",66.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 284.23199999999997, 'column_parameters': {'nd_params': {'a0': 4.7372, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.34105253075444}, 'strength_stiffness': {'strength': 249379.43647616595, 'stiffness': 121031395.18909007, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [1.0958598738849827, 0.9875992285834595, 1.3359916799215272, 0.23442331798284124, 0.49477934509646765, 3.7603481348835976, 1.693106741333173, 0.8734210734057479, 0.012579399101934603, 9.08568704091561, 0.21116606740780136, 0.008064296317136477, 5.724802515569374, -0.037901424584335826], 'min_error': 0.05664924053116862, 'failure_mode': 'Flexure'}]",0.05664924053116862,Flexure
1434,-122.287007944628,37.802188048070725,"[woak,12th]",as_14,oakwest_12th_aerial,p_042,aerial oakland west to 12th street,"[red,yellow,blue,green]",66.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 267.86400000000003, 'column_parameters': {'nd_params': {'a0': 4.4644, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.422998398147552}, 'strength_stiffness': {'strength': 235018.4826910824, 'stiffness': 128427095.53126004, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [1.036254662763875, 0.9880553140515701, 1.2734307050434797, 0.2582717052455723, 0.4833516721779171, 3.954343687258396, 1.684516172178375, 0.8680563990258178, 0.012796891858820835, 8.828933239930667, 0.20517412111007935, 0.00896976079599467, 5.750900453853834, -0.029316329553200803], 'min_error': 0.05459767992846164, 'failure_mode': 'Flexure'}]",0.05459767992846164,Flexure
1435,-122.2867817151411,37.80213652551723,"[woak,12th]",as_14,oakwest_12th_aerial,p_043,aerial oakland west to 12th street,"[red,yellow,blue,green]",64.5,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 251.49599999999998, 'column_parameters': {'nd_params': {'a0': 4.1916, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.5156107569161974}, 'strength_stiffness': {'strength': 220657.52890599874, 'stiffness': 136785457.88953084, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.4423424857704606, 0.9482206667298245, 1.896786046229852, 0.1446996214252414, 0.07786102692096818, -0.3146129618260275, 1.1934740671569346, 0.8482745940833737, 0.010604798077222047, 7.728488231837049, 0.7722926947096859, 0.0176949442013635, 3.5793343945171494, 1.3355795601176266], 'min_error': 0.05585938561157923, 'failure_mode': 'Shear'}]",0.05585938561157923,Shear
1436,-122.28656546582341,37.802087276795596,"[woak,12th]",as_14,oakwest_12th_aerial,p_044,aerial oakland west to 12th street,"[red,yellow,blue,green]",70.5,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 373.05600000000004, 'column_parameters': {'nd_params': {'a0': 6.217600000000001, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.0217502008314996}, 'strength_stiffness': {'strength': 327311.8264447796, 'stiffness': 92214025.55483745, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [1.372789869797303, 0.9884207945424901, 1.5508282318901256, 0.11904409390745109, 0.551909362269636, 3.0833175387935308, 1.439740778847437, 0.8955414374159124, 0.01163418833967822, 10.133554881055, 0.222232810795836, 0.005686378872826684, 5.6506082445099555, -0.003751596428493359], 'min_error': 0.0655379090412363, 'failure_mode': 'Flexure'}]",0.0655379090412363,Flexure
1437,-122.2862993142603,37.802026661789654,"[woak,12th]",as_14,oakwest_12th_aerial,p_045,aerial oakland west to 12th street,"[red,yellow,blue,green]",76.5,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 236.97599999999997, 'column_parameters': {'nd_params': {'a0': 3.9495999999999998, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.6034682442117492}, 'strength_stiffness': {'strength': 208567.22645535256, 'stiffness': 145166580.23337996, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.4704314023292954, 0.9558843247698121, 1.8552912880017245, 0.13123260001530532, 0.06957419783875904, -0.08315050114621732, 1.3721779237134775, 0.8580505474774144, 0.009770169606954194, 7.548461410987828, 0.7539524910395451, 0.019261733440287795, 3.528854337594254, 1.3331785457907905], 'min_error': 0.0551755361357779, 'failure_mode': 'Shear'}]",0.0551755361357779,Shear
1438,-122.28604314641554,37.801968320440565,"[woak,12th]",as_14,oakwest_12th_aerial,p_046,aerial oakland west to 12th street,"[red,yellow,blue,green]",75.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 238.824, 'column_parameters': {'nd_params': {'a0': 3.9804, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.5941082114877}, 'strength_stiffness': {'strength': 209791.85854163006, 'stiffness': 144043293.46039528, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.46640910783836487, 0.9548336405367333, 1.8608340734704931, 0.13298333245691182, 0.07074030313183376, -0.10998245737186767, 1.3523995873826815, 0.8565445707981805, 0.009873294387195489, 7.568933572762656, 0.7565182625484136, 0.01906057676852734, 3.5372624137332713, 1.3350980375058976], 'min_error': 0.055252047851942904, 'failure_mode': 'Shear'}]",0.055252047851942904,Shear
1439,-122.28578697211817,37.80190998138508,"[woak,12th]",as_14,oakwest_12th_aerial,p_047,aerial oakland west to 12th street,"[red,yellow,blue,green]",76.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 240.67199999999997, 'column_parameters': {'nd_params': {'a0': 4.0112, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.5837739451261301}, 'strength_stiffness': {'strength': 211160.76914489505, 'stiffness': 142937257.00283143, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.46260456048739695, 0.95382322688976, 1.8662369484358725, 0.13468551256889535, 0.07184682703718014, -0.13821916468093876, 1.3310352774171554, 0.855178574144779, 0.009978063590531204, 7.590615245704808, 0.7589602039996063, 0.0188603543841273, 3.544609886594736, 1.3361687819594696], 'min_error': 0.055334187161762194, 'failure_mode': 'Shear'}]",0.055334187161762194,Shear
1440,-122.28552400090871,37.80184998671474,"[woak,12th]",as_14,oakwest_12th_aerial,p_048,aerial oakland west to 12th street,"[red,yellow,blue,green]",77.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 242.56799999999998, 'column_parameters': {'nd_params': {'a0': 4.0428, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.5713945900588533}, 'strength_stiffness': {'strength': 212824.28138686225, 'stiffness': 141820007.24491873, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.45909147061878247, 0.9528600054712248, 1.8715250093043145, 0.13633167431675522, 0.0728734359197188, -0.16975107451819405, 1.3062237812982163, 0.8540323723555874, 0.010088527725008869, 7.615006985308288, 0.7612397491686681, 0.018656635234658468, 3.5502140282646573, 1.3357455708560066], 'min_error': 0.05542872275040168, 'failure_mode': 'Shear'}]",0.05542872275040168,Shear
1441,-122.2852601078374,37.80178849191518,"[woak,12th]",as_14,oakwest_12th_aerial,p_049,aerial oakland west to 12th street,"[red,yellow,blue,green]",77.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 244.47599999999997, 'column_parameters': {'nd_params': {'a0': 4.074599999999999, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.559130724166773}, 'strength_stiffness': {'strength': 214498.32218732286, 'stiffness': 140713180.50600243, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.45554048916747164, 0.9518826786297864, 1.8768743763673967, 0.13803649873946727, 0.0739183970042518, -0.2012030554889939, 1.2815708054795716, 0.8528510648368531, 0.01019939366835242, 7.639443437312514, 0.7635583598422578, 0.018451440834504663, 3.556064663344338, 1.3354581969377715], 'min_error': 0.05552273696481813, 'failure_mode': 'Shear'}]",0.05552273696481813,Shear
1442,-122.28499698764944,37.801724567621456,"[woak,12th]",as_14,oakwest_12th_aerial,p_050,aerial oakland west to 12th street,"[red,yellow,blue,green]",77.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 72, 'nLongBars': 56, 'dLongBars': 2.25, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 264.38399999999996, 'column_parameters': {'nd_params': {'a0': 3.6719999999999993, 'a1': 0.8203125, 'a2': 0.04261057744126781, 'a3': 0.1, 'a4': 0.2222222222222222, 'a5': 1.5838263397872065}, 'strength_stiffness': {'strength': 299282.74808011507, 'stiffness': 269811729.5481212, 'E': 3604.9965325919525, 'I': 1319167.3216129686}}, 'model_parameters': [0.33557014532212465, 0.9541738627760066, 1.8149682810435623, 0.18285494089882978, 0.14844554500445317, 0.5300076945339149, 1.7181452033118267, 0.780646954225934, 0.01038742543607785, 6.734564306749735, 0.8204563923968895, 0.016683643559691912, 3.823677396248067, 1.3255031200822476], 'min_error': 0.05574615809418022, 'failure_mode': 'Shear'}]",0.05574615809418022,Shear
1443,-122.28473515842745,37.80165701112708,"[woak,12th]",as_14,oakwest_12th_aerial,p_051,aerial oakland west to 12th street,"[red,yellow,blue,green]",76.5,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 72, 'nLongBars': 56, 'dLongBars': 2.25, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 266.28, 'column_parameters': {'nd_params': {'a0': 3.698333333333333, 'a1': 0.8203125, 'a2': 0.04261057744126781, 'a3': 0.1, 'a4': 0.2222222222222222, 'a5': 1.5758873229107602}, 'strength_stiffness': {'strength': 300790.47693438915, 'stiffness': 267890582.48779657, 'E': 3604.9965325919525, 'I': 1319167.3216129686}}, 'model_parameters': [0.3321424383203959, 0.9532725792533572, 1.8197163775156784, 0.18436005282300674, 0.1494464299453039, 0.5071586701539873, 1.7013387032769154, 0.7793502373541557, 0.010475108877979271, 6.75054478906929, 0.8226581566299027, 0.0165115979351513, 3.830935367054068, 1.3276365384121043], 'min_error': 0.055811206527187476, 'failure_mode': 'Shear'}]",0.055811206527187476,Shear
1444,-122.28447522544302,37.801584645879196,"[woak,12th]",as_14,oakwest_12th_aerial,p_052,aerial oakland west to 12th street,"[red,yellow,blue,green]",76.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 72, 'nLongBars': 56, 'dLongBars': 2.25, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 292.188, 'column_parameters': {'nd_params': {'a0': 4.058166666666667, 'a1': 0.8203125, 'a2': 0.04261057744126781, 'a3': 0.1, 'a4': 0.2222222222222222, 'a5': 1.4689492952933854}, 'strength_stiffness': {'strength': 322687.72038078646, 'stiffness': 244137008.72332355, 'E': 3604.9965325919525, 'I': 1319167.3216129686}}, 'model_parameters': [0.2867003899960433, 0.9408946380471555, 1.884818908228015, 0.20741530704552202, 0.16321757416656069, 0.19716478915351643, 1.4742006586334913, 0.7614091694682786, 0.011674875166452754, 6.977893757296268, 0.8529406845769989, 0.014159189159374742, 3.931794424205784, 1.3539430186176074], 'min_error': 0.05669113925527997, 'failure_mode': 'Shear'}]",0.05669113925527997,Shear
1445,-122.28421914618241,37.80150667041585,"[woak,12th]",as_14,oakwest_12th_aerial,p_053,aerial oakland west to 12th street,"[red,yellow,blue,green]",86.5,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 72, 'nLongBars': 56, 'dLongBars': 2.25, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 300.08399999999995, 'column_parameters': {'nd_params': {'a0': 4.167833333333332, 'a1': 0.8203125, 'a2': 0.04261057744126781, 'a3': 0.1, 'a4': 0.2222222222222222, 'a5': 1.4302973723796795}, 'strength_stiffness': {'strength': 331407.93558512983, 'stiffness': 237713121.34219244, 'E': 3604.9965325919525, 'I': 1319167.3216129686}}, 'model_parameters': [0.2748074589982418, 0.937373142463581, 1.9037899230145001, 0.21502768580460097, 0.16704398223809547, 0.09394929817696543, 1.3951098839162093, 0.7568120204616756, 0.012051378962491047, 7.057681232553806, 0.8613996127622053, 0.013448055732739677, 3.9559356967212937, 1.3559326908816183], 'min_error': 0.05699432414241525, 'failure_mode': 'Shear'}]",0.05699432414241525,Shear
1446,-122.28390163842715,37.801399485405796,"[woak,12th]",as_14,oakwest_12th_aerial,p_054,aerial oakland west to 12th street,"[red,yellow,blue,green]",91.0,footings,1,"[{'column_id': 'col_01', 'type': 'rectangular', 'fy': 60, 'fpc': 4.0, 'depth': 96.0, 'width': 72.0, 'nLongBars': 64.0, 'dLongBars': 2.25, 'sTranBars': 3.0, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 308.47200000000004, 'column_parameters': {'nd_params': {'a0': 3.2132500000000004, 'a1': 0.5522330836388308, 'a2': 0.12783173232380343, 'a3': 0.1, 'a4': 0.2222222222222222, 'a5': 0.5619614476321177}, 'strength_stiffness': {'strength': 664661.8131031956, 'stiffness': 930561992.9955865, 'E': 3604.9965325919525, 'I': 5308416.0}}, 'model_parameters': [0.9473183682393638, 0.9839692654774465, 1.4151238617252895, 0.29158116924649347, 0.4801011314330024, 1.8472112715532947, 1.183270181795504, 0.841899783830638, 0.0070702173854768876, 7.270988414275638, 0.5855581425100915, 0.00281077271384662, 5.107759542905829, 0.0338007728866972], 'min_error': 0.049441197904423945, 'failure_mode': 'Flexure'}]",0.049441197904423945,Flexure
1447,-122.28362352365811,37.80129561799808,"[woak,12th]",as_14,oakwest_12th_aerial,p_055,aerial oakland west to 12th street,"[red,yellow,blue,green]",85.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 72, 'nLongBars': 48, 'dLongBars': 2.25, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 256.596, 'column_parameters': {'nd_params': {'a0': 3.5638333333333336, 'a1': 0.7031250000000001, 'a2': 0.04261057744126781, 'a3': 0.1, 'a4': 0.2222222222222222, 'a5': 1.4080373880894788}, 'strength_stiffness': {'strength': 293089.60867236904, 'stiffness': 278000842.9782634, 'E': 3604.9965325919525, 'I': 1319167.3216129686}}, 'model_parameters': [0.2839408350393238, 0.9569732622734551, 1.7737230451730763, 0.21128323014981726, 0.1944536517621258, 0.6943811734857156, 1.695214024973309, 0.7528436792291536, 0.011011750247065091, 6.35249356060405, 0.8532701157751238, 0.014676525337314849, 3.9193429413838374, 1.2089180066273226], 'min_error': 0.056905723880603505, 'failure_mode': 'Shear'}]",0.056905723880603505,Shear
1448,-122.28335198607682,37.8011850773185,"[woak,12th]",as_14,oakwest_12th_aerial,p_056,aerial oakland west to 12th street,"[red,yellow,blue,green]",80.5,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 72, 'nLongBars': 56, 'dLongBars': 2.25, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 336.70799999999997, 'column_parameters': {'nd_params': {'a0': 4.6765, 'a1': 0.8203125, 'a2': 0.04261057744126781, 'a3': 0.1, 'a4': 0.2222222222222222, 'a5': 1.2747227766883582}, 'strength_stiffness': {'strength': 371854.8912137865, 'stiffness': 211856873.92295542, 'E': 3604.9965325919525, 'I': 1319167.3216129686}}, 'model_parameters': [0.9529069760743867, 0.9981982713844131, 1.1553445493976302, 0.3540028256394931, 0.4803367849221815, 3.6691716165853494, 1.675831626550488, 0.8286503812453907, 0.012095843965585813, 7.497084390894479, 0.27666745818520566, 0.011609154987615427, 5.729214911032497, 0.3140748379513905], 'min_error': 0.05563874838497919, 'failure_mode': 'Flexure'}]",0.05563874838497919,Flexure
1449,-122.28311044580981,37.801080301289645,"[woak,12th]",as_14,oakwest_12th_aerial,p_057,aerial oakland west to 12th street,"[red,yellow,blue,green]",76.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 72, 'nLongBars': 48, 'dLongBars': 2.25, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 260.61600000000004, 'column_parameters': {'nd_params': {'a0': 3.6196666666666673, 'a1': 0.7031250000000001, 'a2': 0.04261057744126781, 'a3': 0.1, 'a4': 0.2222222222222222, 'a5': 1.3928454398532857}, 'strength_stiffness': {'strength': 296286.3755469375, 'stiffness': 273712681.8953957, 'E': 3604.9965325919525, 'I': 1319167.3216129686}}, 'model_parameters': [0.27706374126103783, 0.9549922720227244, 1.7840258450363817, 0.21538700529292087, 0.19667612662331443, 0.6483013002044082, 1.662251043025454, 0.7498585606839974, 0.011195009603500446, 6.385691097341404, 0.8581469667662494, 0.014310171556817153, 3.9365179158288397, 1.2153648266363886], 'min_error': 0.057034165191301923, 'failure_mode': 'Shear'}]",0.057034165191301923,Shear
